total ion current	scan time	filter string	id	base peak intensity	ms level	charge state	charge	mz
29741.3710938	12.781615	ITMS + c NSI d Full ms2 450.74@cid35.00 [110.00-915.00]	1215	3177.97851562	2.0	2.0	2	450.73556518554687
16994.1171875	12.7858216667	ITMS + c NSI d Full ms2 471.77@cid35.00 [115.00-955.00]	1216	623.086120605	2.0	2.0	2	471.76528930664062
12612517.0	12.789925	FTMS + p NSI Full ms [335.00-1800.00]	1217	3074062.5	1.0	N/A	N/A	N/A
42508.3945312	12.7963566667	ITMS + c NSI d Full ms2 423.23@cid35.00 [105.00-860.00]	1218	5824.13378906	2.0	2.0	2	423.22708129882812
26160.0507812	12.8005516667	ITMS + c NSI d Full ms2 582.30@cid35.00 [150.00-1760.00]	1219	1422.31469727	2.0	3.0	3	581.9630126953125
17359.09375	12.8051633333	ITMS + c NSI d Full ms2 488.29@cid35.00 [120.00-990.00]	1220	2496.90551758	2.0	2.0	2	488.28518676757812
11270009.0	12.8092866667	FTMS + p NSI Full ms [335.00-1800.00]	1221	2649440.25	1.0	N/A	N/A	N/A
41548.03125	12.8159933333	ITMS + c NSI d Full ms2 425.76@cid35.00 [105.00-865.00]	1222	6398.07910156	2.0	2.0	2	425.76101684570312
23601.1835938	12.81929	ITMS + c NSI d Full ms2 338.69@cid35.00 [80.00-690.00]	1223	1561.81054688	2.0	2.0	2	338.68667602539062
55336.875	12.8234216667	ITMS + c NSI d Full ms2 398.88@cid35.00 [95.00-1210.00]	1224	15957.6865234	2.0	3.0	3	398.87576293945312
35754.9726562	12.8277833333	ITMS + c NSI d Full ms2 597.81@cid35.00 [150.00-1210.00]	1225	3555.78833008	2.0	2.0	2	597.81048583984375
27275.5253906	12.8321183333	ITMS + c NSI d Full ms2 564.75@cid35.00 [145.00-1140.00]	1226	9616.2421875	2.0	2.0	2	564.75396728515625
25311.5917969	12.8364066667	ITMS + c NSI d Full ms2 510.30@cid35.00 [130.00-1035.00]	1227	3927.04541016	2.0	2.0	2	510.29672241210937
24476.0664062	12.840645	ITMS + c NSI d Full ms2 530.79@cid35.00 [135.00-1075.00]	1228	4769.05322266	2.0	2.0	2	530.791015625
10745535.0	12.8446633333	FTMS + p NSI Full ms [335.00-1800.00]	1229	2187206.75	1.0	N/A	N/A	N/A
34982.6914062	12.8512433333	ITMS + c NSI d Full ms2 483.25@cid35.00 [120.00-980.00]	1230	3820.36816406	2.0	2.0	2	483.24896240234375
40337.890625	12.8555733333	ITMS + c NSI d Full ms2 341.17@cid35.00 [80.00-695.00]	1231	6642.25683594	2.0	2.0	2	341.16943359375
26444.859375	12.85971	ITMS + c NSI d Full ms2 585.28@cid35.00 [150.00-1770.00]	1232	1228.38525391	2.0	3.0	3	584.9425048828125
33481.4648438	12.864305	ITMS + c NSI d Full ms2 545.31@cid35.00 [140.00-1105.00]	1233	1955.46618652	2.0	2.0	2	545.31005859375
20159.4667969	12.8686183333	ITMS + c NSI d Full ms2 526.22@cid35.00 [130.00-1590.00]	1234	2967.13891602	2.0	3.0	3	526.22393798828125
10353445.0	12.872975	FTMS + p NSI Full ms [335.00-1800.00]	1235	1824761.0	1.0	N/A	N/A	N/A
83051.1328125	12.8796066667	ITMS + c NSI d Full ms2 433.20@cid35.00 [105.00-880.00]	1236	10078.5615234	2.0	2.0	2	433.19924926757812
35243.8632812	12.88225	ITMS + c NSI d Full ms2 363.17@cid35.00 [85.00-740.00]	1237	2587.16601562	2.0	2.0	2	363.17477416992187
47226.8164062	12.8863533333	ITMS + c NSI d Full ms2 453.75@cid35.00 [110.00-920.00]	1238	8372.1953125	2.0	2.0	2	453.74923706054687
25260.890625	12.8905166667	ITMS + c NSI d Full ms2 616.80@cid35.00 [155.00-1245.00]	1239	3203.21826172	2.0	2.0	2	616.7969970703125
19900.3398438	12.8948016667	ITMS + c NSI d Full ms2 876.91@cid35.00 [230.00-1765.00]	1240	3029.765625	2.0	2.0	2	876.90850830078125
19096.4589844	12.8993316667	ITMS + c NSI d Full ms2 608.80@cid35.00 [155.00-1230.00]	1241	3195.57226562	2.0	2.0	2	608.79949951171875
8973551.0	12.9035183333	FTMS + p NSI Full ms [335.00-1800.00]	1242	1250910.125	1.0	N/A	N/A	N/A
49524.2304688	12.9105833333	ITMS + c NSI d Full ms2 826.68@cid35.00 [215.00-2000.00]	1243	3476.73950195	2.0	3.0	3	826.3460693359375
67627.0859375	12.9143716667	ITMS + c NSI d Full ms2 529.24@cid35.00 [135.00-1600.00]	1244	7363.41113281	2.0	3.0	3	528.90972900390625
25722.3476562	12.91784	ITMS + c NSI d Full ms2 337.70@cid35.00 [80.00-690.00]	1245	2938.93017578	2.0	2.0	2	337.695556640625
26298.7734375	12.9219266667	ITMS + c NSI d Full ms2 509.79@cid35.00 [130.00-1030.00]	1246	3393.58178711	2.0	2.0	2	509.78851318359375
17593.8945312	12.92625	ITMS + c NSI d Full ms2 387.71@cid35.00 [95.00-790.00]	1247	1107.26000977	2.0	2.0	2	387.708984375
18837.1386719	12.930405	ITMS + c NSI d Full ms2 439.72@cid35.00 [110.00-890.00]	1248	2897.53320312	2.0	2.0	2	439.71615600585937
9736074.0	12.9343816667	FTMS + p NSI Full ms [335.00-1800.00]	1249	1041412.75	1.0	N/A	N/A	N/A
30686.4882812	12.9411066667	ITMS + c NSI d Full ms2 792.86@cid35.00 [205.00-1600.00]	1250	4077.12548828	2.0	2.0	2	792.8612060546875
49559.7578125	12.94568	ITMS + c NSI d Full ms2 411.52@cid35.00 [100.00-1245.00]	1251	14890.2851562	2.0	3.0	3	411.52313232421875
10095253.0	12.9499816667	FTMS + p NSI Full ms [335.00-1800.00]	1252	915392.6875	1.0	N/A	N/A	N/A
52316.8046875	12.9568016667	ITMS + c NSI d Full ms2 368.23@cid35.00 [90.00-750.00]	1253	6602.95703125	2.0	2.0	2	368.23492431640625
47972.1132812	12.9599416667	ITMS + c NSI d Full ms2 363.87@cid35.00 [90.00-1105.00]	1254	9008.9453125	2.0	3.0	3	363.873291015625
13378.9375	12.96349	ITMS + c NSI d Full ms2 533.76@cid35.00 [135.00-1080.00]	1255	848.104858398	2.0	2.0	2	533.76171875
32555.9121094	12.9677216667	ITMS + c NSI d Full ms2 616.79@cid35.00 [155.00-1245.00]	1256	7054.37841797	2.0	2.0	2	616.7877197265625
25025.1191406	12.97208	ITMS + c NSI d Full ms2 506.26@cid35.00 [125.00-1530.00]	1257	3119.96166992	2.0	3.0	3	506.26449584960937
23313.2617188	12.9766833333	ITMS + c NSI d Full ms2 344.87@cid35.00 [80.00-1045.00]	1258	4401.77539062	2.0	3.0	3	344.866943359375
8900459.0	12.9807516667	FTMS + p NSI Full ms [335.00-1800.00]	1259	616081.625	1.0	N/A	N/A	N/A
58105.7890625	12.98772	ITMS + c NSI d Full ms2 459.77@cid35.00 [115.00-930.00]	1260	5260.49365234	2.0	2.0	2	459.7740478515625
28206.6191406	12.990825	ITMS + c NSI d Full ms2 379.73@cid35.00 [90.00-770.00]	1261	3311.00390625	2.0	2.0	2	379.72967529296875
9276126.0	12.9948883333	FTMS + p NSI Full ms [335.00-1800.00]	1262	628790.375	1.0	N/A	N/A	N/A
13424.6181641	13.0018716667	ITMS + c NSI d Full ms2 630.78@cid35.00 [160.00-1275.00]	1263	1384.78930664	2.0	2.0	2	630.7802734375
8708571.0	13.0062183333	FTMS + p NSI Full ms [335.00-1800.00]	1264	513300.21875	1.0	N/A	N/A	N/A
505234.84375	13.016625	ITMS + c NSI d Full ms2 553.77@cid35.00 [140.00-1120.00]	1265	75889.8984375	2.0	2.0	2	553.7664794921875
28512.6679688	13.01855	ITMS + c NSI d Full ms2 644.30@cid35.00 [165.00-1945.00]	1266	1342.4395752	2.0	3.0	3	644.2972412109375
41022.9023438	13.0232166667	ITMS + c NSI d Full ms2 620.26@cid35.00 [160.00-2000.00]	1267	5312.02685547	2.0	4.0	4	620.00946044921875
40935.25	13.0279866667	ITMS + c NSI d Full ms2 406.20@cid35.00 [100.00-1230.00]	1268	2914.12939453	2.0	3.0	3	406.1983642578125
7898923.5	13.0322433333	FTMS + p NSI Full ms [335.00-1800.00]	1269	419478.15625	1.0	N/A	N/A	N/A
73115.0703125	13.0394133333	ITMS + c NSI d Full ms2 338.69@cid35.00 [80.00-690.00]	1270	9577.82128906	2.0	2.0	2	338.69482421875
21298.4765625	13.0420383333	ITMS + c NSI d Full ms2 896.37@cid35.00 [235.00-1805.00]	1271	1135.18652344	2.0	2.0	2	896.367919921875
13802.1171875	13.0465633333	ITMS + c NSI d Full ms2 803.85@cid35.00 [210.00-1620.00]	1272	1815.70092773	2.0	2.0	2	803.849853515625
39957.5	13.05114	ITMS + c NSI d Full ms2 405.75@cid35.00 [100.00-825.00]	1273	2671.46289062	2.0	2.0	2	405.75082397460937
14188.9140625	13.0552616667	ITMS + c NSI d Full ms2 627.77@cid35.00 [160.00-1270.00]	1274	1814.34912109	2.0	2.0	2	627.7724609375
7928241.0	13.0594716667	FTMS + p NSI Full ms [335.00-1800.00]	1275	396606.96875	1.0	N/A	N/A	N/A
159625.578125	13.0666366667	ITMS + c NSI d Full ms2 390.19@cid35.00 [95.00-795.00]	1276	52199.1640625	2.0	2.0	2	390.19363403320312
52753.640625	13.0689016667	ITMS + c NSI d Full ms2 423.23@cid35.00 [105.00-860.00]	1277	8964.5	2.0	2.0	2	423.22738647460937
42955.9648438	13.072315	ITMS + c NSI d Full ms2 488.28@cid35.00 [120.00-990.00]	1278	10333.3857422	2.0	2.0	2	488.28472900390625
42194.9179688	13.0759566667	ITMS + c NSI d Full ms2 536.24@cid35.00 [135.00-1620.00]	1279	3010.63891602	2.0	3.0	3	536.23590087890625
10090.6738281	13.0805916667	ITMS + c NSI d Full ms2 622.77@cid35.00 [160.00-1260.00]	1280	882.447875977	2.0	2.0	2	622.7655029296875
7032439.5	13.0847916667	FTMS + p NSI Full ms [335.00-1800.00]	1281	285266.34375	1.0	N/A	N/A	N/A
456705.5	13.0919766667	ITMS + c NSI d Full ms2 398.88@cid35.00 [95.00-1210.00]	1282	191068.25	2.0	3.0	3	398.87545776367188
213682.765625	13.0939566667	ITMS + c NSI d Full ms2 597.81@cid35.00 [150.00-1210.00]	1283	27438.328125	2.0	2.0	2	597.809326171875
33108.8984375	13.0960283333	ITMS + c NSI d Full ms2 548.25@cid35.00 [140.00-1655.00]	1284	2212.04882812	2.0	3.0	3	547.91705322265625
24290.8164062	13.100615	ITMS + c NSI d Full ms2 409.17@cid35.00 [100.00-830.00]	1285	3478.53271484	2.0	2.0	2	409.16690063476562
30207.8007812	13.1047883333	ITMS + c NSI d Full ms2 605.57@cid35.00 [155.00-1830.00]	1286	1446.76037598	2.0	3.0	3	605.2408447265625
7301894.0	13.1092466667	FTMS + p NSI Full ms [335.00-1800.00]	1287	278940.90625	1.0	N/A	N/A	N/A
57461.2148438	13.1161966667	ITMS + c NSI d Full ms2 341.17@cid35.00 [80.00-695.00]	1288	5658.34228516	2.0	2.0	2	341.16928100585937
25713.4355469	13.11939	ITMS + c NSI d Full ms2 679.83@cid35.00 [175.00-1370.00]	1289	2817.96948242	2.0	2.0	2	679.828369140625
47321.0429688	13.12378	ITMS + c NSI d Full ms2 537.75@cid35.00 [135.00-1090.00]	1290	7493.76269531	2.0	2.0	2	537.7509765625
23866.8378906	13.12807	ITMS + c NSI d Full ms2 464.74@cid35.00 [115.00-940.00]	1291	1549.67504883	2.0	2.0	2	464.73834228515625
31925.9101562	13.1322966667	ITMS + c NSI d Full ms2 474.23@cid35.00 [120.00-960.00]	1292	2468.93725586	2.0	2.0	2	474.22598266601562
18339.8027344	13.1365733333	ITMS + c NSI d Full ms2 425.76@cid35.00 [105.00-865.00]	1293	775.496704102	2.0	2.0	2	425.762451171875
8592707.0	13.1405316667	FTMS + p NSI Full ms [335.00-1800.00]	1294	413271.5	1.0	N/A	N/A	N/A
38977.5429688	13.1473533333	ITMS + c NSI d Full ms2 561.77@cid35.00 [140.00-1135.00]	1295	5997.484375	2.0	2.0	2	561.7740478515625
44787.0664062	13.1516516667	ITMS + c NSI d Full ms2 610.56@cid35.00 [155.00-1845.00]	1296	3878.23486328	2.0	3.0	3	610.563232421875
29950.7871094	13.1559183333	ITMS + c NSI d Full ms2 523.80@cid35.00 [130.00-1060.00]	1297	8015.21826172	2.0	2.0	2	523.80340576171875
9743342.0	13.16007	FTMS + p NSI Full ms [335.00-1800.00]	1298	517688.6875	1.0	N/A	N/A	N/A
217924.4375	13.1667783333	ITMS + c NSI d Full ms2 528.91@cid35.00 [135.00-1600.00]	1299	28398.1230469	2.0	3.0	3	528.91009521484375
51519.9257812	13.1689733333	ITMS + c NSI d Full ms2 907.86@cid35.00 [235.00-1830.00]	1300	5901.74804688	2.0	2.0	2	907.35833740234375
41505.015625	13.1728033333	ITMS + c NSI d Full ms2 483.22@cid35.00 [120.00-1945.00]	1301	4034.69482422	2.0	4.0	4	482.96780395507812
8195043.0	13.1772533333	FTMS + p NSI Full ms [335.00-1800.00]	1302	565689.25	1.0	N/A	N/A	N/A
95089.8203125	13.184265	ITMS + c NSI d Full ms2 643.62@cid35.00 [165.00-1945.00]	1303	10153.2207031	2.0	3.0	3	643.62127685546875
37620.7148438	13.18713	ITMS + c NSI d Full ms2 559.32@cid35.00 [140.00-1130.00]	1304	2241.85498047	2.0	2.0	2	559.3228759765625
18308.1582031	13.1914633333	ITMS + c NSI d Full ms2 497.30@cid35.00 [125.00-1005.00]	1305	1100.24621582	2.0	2.0	2	497.29693603515625
27285.3359375	13.1957083333	ITMS + c NSI d Full ms2 470.75@cid35.00 [115.00-955.00]	1306	1788.9050293	2.0	2.0	2	470.74700927734375
9293903.0	13.1997816667	FTMS + p NSI Full ms [335.00-1800.00]	1307	715848.25	1.0	N/A	N/A	N/A
24668.6230469	13.2067483333	ITMS + c NSI d Full ms2 792.86@cid35.00 [205.00-1600.00]	1308	2868.44726562	2.0	2.0	2	792.862548828125
34733.3867188	13.2109033333	ITMS + c NSI d Full ms2 915.84@cid35.00 [240.00-1845.00]	1309	4460.98583984	2.0	2.0	2	915.34222412109375
8123406.5	13.215365	FTMS + p NSI Full ms [335.00-1800.00]	1310	682126.75	1.0	N/A	N/A	N/A
115419.203125	13.2225183333	ITMS + c NSI d Full ms2 533.76@cid35.00 [135.00-1080.00]	1311	13800.765625	2.0	2.0	2	533.7615966796875
152475.875	13.22497	ITMS + c NSI d Full ms2 347.70@cid35.00 [85.00-710.00]	1312	50003.0546875	2.0	2.0	2	347.69784545898437
66029.0234375	13.2271466667	ITMS + c NSI d Full ms2 466.74@cid35.00 [115.00-945.00]	1313	15250.0273438	2.0	2.0	2	466.73931884765625
21725.2949219	13.2311916667	ITMS + c NSI d Full ms2 508.24@cid35.00 [125.00-1030.00]	1314	2048.45043945	2.0	2.0	2	508.23745727539062
9504689.0	13.2353016667	FTMS + p NSI Full ms [335.00-1800.00]	1315	828604.0	1.0	N/A	N/A	N/A
19461.109375	13.2423633333	ITMS + c NSI d Full ms2 379.73@cid35.00 [90.00-770.00]	1316	1699.97399902	2.0	2.0	2	379.7279052734375
17144.8222656	13.2464983333	ITMS + c NSI d Full ms2 612.90@cid35.00 [155.00-1850.00]	1317	1266.56872559	2.0	3.0	3	612.566162109375
14170.0097656	13.2512283333	ITMS + c NSI d Full ms2 512.25@cid35.00 [130.00-1035.00]	1318	1162.65161133	2.0	2.0	2	512.2451171875
8496135.0	13.25537	FTMS + p NSI Full ms [335.00-1800.00]	1319	765184.625	1.0	N/A	N/A	N/A
173409.03125	13.262645	ITMS + c NSI d Full ms2 356.18@cid35.00 [85.00-1080.00]	1320	29473.9082031	2.0	3.0	3	356.1768798828125
15838.8574219	13.2649466667	ITMS + c NSI d Full ms2 653.83@cid35.00 [170.00-1320.00]	1321	859.016113281	2.0	2.0	2	653.8326416015625
9148100.0	13.2692883333	FTMS + p NSI Full ms [335.00-1800.00]	1322	808439.4375	1.0	N/A	N/A	N/A
72109.796875	13.2768683333	ITMS + c NSI d Full ms2 553.77@cid35.00 [140.00-1120.00]	1323	9895.45507812	2.0	2.0	2	553.76678466796875
18459.8925781	13.2799833333	ITMS + c NSI d Full ms2 925.38@cid35.00 [240.00-1865.00]	1324	746.433532715	2.0	2.0	2	924.875244140625
18346.4335938	13.2845366667	ITMS + c NSI d Full ms2 827.01@cid35.00 [215.00-2000.00]	1325	762.66217041	2.0	3.0	3	826.6768798828125
26244.5878906	13.2892233333	ITMS + c NSI d Full ms2 542.26@cid35.00 [135.00-1095.00]	1326	1726.41235352	2.0	2.0	2	542.25732421875
9378087.0	13.2933883333	FTMS + p NSI Full ms [335.00-1800.00]	1327	741006.9375	1.0	N/A	N/A	N/A
956268.75	13.3005583333	ITMS + c NSI d Full ms2 896.37@cid35.00 [235.00-1805.00]	1328	61677.8710938	2.0	2.0	2	896.36798095703125
103094.640625	13.3028066667	ITMS + c NSI d Full ms2 338.69@cid35.00 [80.00-690.00]	1329	20810.8554688	2.0	2.0	2	338.69430541992187
94314.515625	13.30474	ITMS + c NSI d Full ms2 597.91@cid35.00 [150.00-1805.00]	1330	4663.84912109	2.0	3.0	3	597.91412353515625
36550.4648438	13.3076133333	ITMS + c NSI d Full ms2 405.75@cid35.00 [100.00-825.00]	1331	2806.3215332	2.0	2.0	2	405.75048828125
39823.8984375	13.31178	ITMS + c NSI d Full ms2 495.29@cid35.00 [125.00-1005.00]	1332	9962.40429688	2.0	2.0	2	495.29226684570312
44110.0742188	13.3159866667	ITMS + c NSI d Full ms2 871.36@cid35.00 [225.00-1755.00]	1333	2387.16479492	2.0	2.0	2	870.8572998046875
20294.1015625	13.3205883333	ITMS + c NSI d Full ms2 379.71@cid35.00 [90.00-770.00]	1334	2439.76269531	2.0	2.0	2	379.71282958984375
54250.84375	13.32473	ITMS + c NSI d Full ms2 485.78@cid35.00 [120.00-985.00]	1335	6647.49072266	2.0	2.0	2	485.78167724609375
21638.1972656	13.32892	ITMS + c NSI d Full ms2 625.33@cid35.00 [160.00-1265.00]	1336	2220.95214844	2.0	2.0	2	625.33477783203125
9269816.0	13.33295	FTMS + p NSI Full ms [335.00-1800.00]	1337	669603.9375	1.0	N/A	N/A	N/A
241044.921875	13.3402333333	ITMS + c NSI d Full ms2 390.19@cid35.00 [95.00-795.00]	1338	81785.0390625	2.0	2.0	2	390.19345092773437
43335.734375	13.342175	ITMS + c NSI d Full ms2 477.73@cid35.00 [120.00-970.00]	1339	5726.42529297	2.0	2.0	2	477.73367309570312
48061.6367188	13.34585	ITMS + c NSI d Full ms2 459.27@cid35.00 [115.00-930.00]	1340	7536.92285156	2.0	2.0	2	459.26873779296875
55856.7617188	13.3494683333	ITMS + c NSI d Full ms2 436.22@cid35.00 [110.00-1320.00]	1341	12563.5322266	2.0	3.0	3	436.22439575195312
17869.2832031	13.353315	ITMS + c NSI d Full ms2 452.23@cid35.00 [110.00-915.00]	1342	1283.81506348	2.0	2.0	2	452.23080444335937
24543.6953125	13.3575333333	ITMS + c NSI d Full ms2 544.75@cid35.00 [135.00-1100.00]	1343	2251.45214844	2.0	2.0	2	544.753662109375
8422485.0	13.361595	FTMS + p NSI Full ms [335.00-1800.00]	1344	699134.625	1.0	N/A	N/A	N/A
102517.539062	13.3688233333	ITMS + c NSI d Full ms2 605.24@cid35.00 [155.00-1830.00]	1345	7092.14990234	2.0	3.0	3	605.24017333984375
45522.28125	13.37185	ITMS + c NSI d Full ms2 383.19@cid35.00 [95.00-780.00]	1346	7072.59570312	2.0	2.0	2	383.18548583984375
51134.25	13.3751816667	ITMS + c NSI d Full ms2 398.88@cid35.00 [95.00-1210.00]	1347	15497.9257812	2.0	3.0	3	398.87539672851563
50254.9960938	13.378455	ITMS + c NSI d Full ms2 358.68@cid35.00 [85.00-730.00]	1348	19023.265625	2.0	2.0	2	358.6817626953125
24866.1738281	13.38264	ITMS + c NSI d Full ms2 409.17@cid35.00 [100.00-830.00]	1349	3618.79980469	2.0	2.0	2	409.16610717773437
19739.3007812	13.3867816667	ITMS + c NSI d Full ms2 570.31@cid35.00 [145.00-1155.00]	1350	1761.56445312	2.0	2.0	2	570.31304931640625
8884993.0	13.3908733333	FTMS + p NSI Full ms [335.00-1800.00]	1351	793599.125	1.0	N/A	N/A	N/A
70818.9296875	13.3984283333	ITMS + c NSI d Full ms2 530.81@cid35.00 [135.00-1075.00]	1352	10209.3232422	2.0	2.0	2	530.81121826171875
101534.351562	13.4014166667	ITMS + c NSI d Full ms2 599.28@cid35.00 [150.00-1210.00]	1353	7300.08300781	2.0	2.0	2	599.27886962890625
64097.5351562	13.4050216667	ITMS + c NSI d Full ms2 406.54@cid35.00 [100.00-1230.00]	1354	6972.74023438	2.0	3.0	3	406.54150390625
29436.1015625	13.408865	ITMS + c NSI d Full ms2 343.72@cid35.00 [80.00-700.00]	1355	2113.29663086	2.0	2.0	2	343.71917724609375
21945.2714844	13.41291	ITMS + c NSI d Full ms2 881.85@cid35.00 [230.00-1775.00]	1356	2724.65771484	2.0	2.0	2	881.847412109375
12615.2880859	13.4174966667	ITMS + c NSI d Full ms2 440.27@cid35.00 [110.00-895.00]	1357	1105.49719238	2.0	2.0	2	440.27450561523437
8001136.0	13.421585	FTMS + p NSI Full ms [335.00-1800.00]	1358	694908.875	1.0	N/A	N/A	N/A
25893.5195312	13.4287716667	ITMS + c NSI d Full ms2 907.86@cid35.00 [235.00-1830.00]	1359	2497.33691406	2.0	2.0	2	907.3599853515625
34814.0820312	13.4334366667	ITMS + c NSI d Full ms2 415.74@cid35.00 [100.00-845.00]	1360	2860.11621094	2.0	2.0	2	415.74032592773437
21279.9355469	13.4375666667	ITMS + c NSI d Full ms2 641.76@cid35.00 [165.00-1295.00]	1361	3260.1340332	2.0	2.0	2	641.7646484375
28312.8710938	13.4419233333	ITMS + c NSI d Full ms2 523.80@cid35.00 [130.00-1060.00]	1362	4193.24365234	2.0	2.0	2	523.80352783203125
27945.5175781	13.4461766667	ITMS + c NSI d Full ms2 625.32@cid35.00 [160.00-1265.00]	1363	1797.55102539	2.0	2.0	2	625.32330322265625
7741271.5	13.4503866667	FTMS + p NSI Full ms [335.00-1800.00]	1364	614042.6875	1.0	N/A	N/A	N/A
100329.1875	13.4574933333	ITMS + c NSI d Full ms2 559.32@cid35.00 [140.00-1130.00]	1365	10250.2509766	2.0	2.0	2	559.32183837890625
44626.4960938	13.4600433333	ITMS + c NSI d Full ms2 609.31@cid35.00 [155.00-1230.00]	1366	5145.43945312	2.0	2.0	2	609.3084716796875
35796.6367188	13.46367	ITMS + c NSI d Full ms2 456.24@cid35.00 [115.00-925.00]	1367	5371.37402344	2.0	2.0	2	456.23580932617187
38041.7929688	13.4678433333	ITMS + c NSI d Full ms2 623.70@cid35.00 [160.00-1885.00]	1368	4475.15869141	2.0	3.0	3	623.36236572265625
19893.9257812	13.472485	ITMS + c NSI d Full ms2 562.27@cid35.00 [140.00-1135.00]	1369	1267.33618164	2.0	2.0	2	562.271240234375
7262117.0	13.476635	FTMS + p NSI Full ms [335.00-1800.00]	1370	505674.4375	1.0	N/A	N/A	N/A
809655.625	13.48409	ITMS + c NSI d Full ms2 347.70@cid35.00 [85.00-710.00]	1371	269783.90625	2.0	2.0	2	347.69790649414062
701715.625	13.4858166667	ITMS + c NSI d Full ms2 466.74@cid35.00 [115.00-945.00]	1372	420844.34375	2.0	2.0	2	466.7432861328125
65233.75	13.487645	ITMS + c NSI d Full ms2 508.24@cid35.00 [125.00-1030.00]	1373	10392.9091797	2.0	2.0	2	508.23501586914062
39119.7265625	13.4901483333	ITMS + c NSI d Full ms2 533.76@cid35.00 [135.00-1080.00]	1374	3580.4050293	2.0	2.0	2	533.76165771484375
64036.9453125	13.493315	ITMS + c NSI d Full ms2 583.60@cid35.00 [150.00-1765.00]	1375	6479.6015625	2.0	3.0	3	583.2635498046875
38202.921875	13.496935	ITMS + c NSI d Full ms2 644.62@cid35.00 [165.00-1945.00]	1376	2728.14208984	2.0	3.0	3	644.62469482421875
45634.5976562	13.50159	ITMS + c NSI d Full ms2 696.36@cid35.00 [180.00-1405.00]	1377	6259.45605469	2.0	2.0	2	694.388916015625
26219.0996094	13.5059666667	ITMS + c NSI d Full ms2 618.25@cid35.00 [160.00-1250.00]	1378	4913.66259766	2.0	2.0	2	618.25408935546875
7416640.5	13.510025	FTMS + p NSI Full ms [335.00-1800.00]	1379	430288.71875	1.0	N/A	N/A	N/A
68063.8046875	13.5171266667	ITMS + c NSI d Full ms2 610.27@cid35.00 [155.00-1235.00]	1380	5316.67041016	2.0	2.0	2	610.2694091796875
17717.25	13.5207133333	ITMS + c NSI d Full ms2 653.83@cid35.00 [170.00-1320.00]	1381	1074.30163574	2.0	2.0	2	653.831787109375
16302.8876953	13.5250283333	ITMS + c NSI d Full ms2 890.33@cid35.00 [235.00-1795.00]	1382	1874.02416992	2.0	2.0	2	889.8284912109375
7134655.0	13.5295033333	FTMS + p NSI Full ms [335.00-1800.00]	1383	392777.9375	1.0	N/A	N/A	N/A
36556.3125	13.5367066667	ITMS + c NSI d Full ms2 362.68@cid35.00 [85.00-740.00]	1384	3844.14013672	2.0	2.0	2	362.67593383789062
66846.375	13.5409183333	ITMS + c NSI d Full ms2 374.62@cid35.00 [90.00-1885.00]	1385	4784.39990234	2.0	5.0	5	374.42059326171875
35641.8007812	13.5453333333	ITMS + c NSI d Full ms2 495.25@cid35.00 [125.00-1005.00]	1386	5437.01464844	2.0	2.0	2	495.25494384765625
20816.2851562	13.54959	ITMS + c NSI d Full ms2 510.71@cid35.00 [130.00-1035.00]	1387	3158.09643555	2.0	2.0	2	510.710205078125
16082.1162109	13.5538016667	ITMS + c NSI d Full ms2 627.79@cid35.00 [160.00-1270.00]	1388	1245.81921387	2.0	2.0	2	627.7879638671875
16087.5732422	13.5581516667	ITMS + c NSI d Full ms2 632.25@cid35.00 [160.00-1275.00]	1389	1787.61914062	2.0	2.0	2	632.2481689453125
7615948.0	13.562295	FTMS + p NSI Full ms [335.00-1800.00]	1390	495690.40625	1.0	N/A	N/A	N/A
